GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,APP001,APP002,APP003,APP004
"G2101250","1880","Kentucky","210","Laurel","1250","Laurel",8864,267,0,0
"G2101270","1880","Kentucky","210","Lawrence","1270","Lawrence",13021,241,0,0
"G2101290","1880","Kentucky","210","Lee","1290","Lee",4024,230,0,0
"G2101310","1880","Kentucky","210","Leslie","1310","Leslie",3712,28,0,0
"G2101330","1880","Kentucky","210","Letcher","1330","Letcher",6459,142,0,0
"G2101350","1880","Kentucky","210","Lewis","1350","Lewis",12925,229,0,0
"G2101370","1880","Kentucky","210","Lincoln","1370","Lincoln",11172,3908,0,0
"G2101390","1880","Kentucky","210","Livingston","1390","Livingston",8130,1034,0,1
"G2101410","1880","Kentucky","210","Logan","1410","Logan",16977,7381,0,0
"G2101430","1880","Kentucky","210","Lyon","1430","Lyon",5280,1488,0,0
"G2101450","1880","Kentucky","210","McCracken","1450","Mccracken",11878,4383,0,1
"G2101490","1880","Kentucky","210","McLean","1490","Mclean",8445,848,0,0
"G2101510","1880","Kentucky","210","Madison","1510","Madison",14764,7288,0,0
"G2101530","1880","Kentucky","210","Magoffin","1530","Magoffin",6794,150,0,0
"G2101550","1880","Kentucky","210","Marion","1550","Marion",11189,3504,0,0
"G2101570","1880","Kentucky","210","Marshall","1570","Marshall",9207,440,0,0
"G2101590","1880","Kentucky","210","Martin","1590","Martin",3025,32,0,0
"G2101610","1880","Kentucky","210","Mason","1610","Mason",16077,4392,0,0
"G2101630","1880","Kentucky","210","Meade","1630","Meade",9049,1274,0,0
"G2101650","1880","Kentucky","210","Menifee","1650","Menifee",3707,48,0,0
"G2101670","1880","Kentucky","210","Mercer","1670","Mercer",10994,3148,0,0
"G2101690","1880","Kentucky","210","Metcalfe","1690","Metcalfe",8387,1036,0,0
"G2101710","1880","Kentucky","210","Monroe","1710","Monroe",10080,661,0,0
"G2101730","1880","Kentucky","210","Montgomery","1730","Montgomery",7000,3566,0,0
"G2101750","1880","Kentucky","210","Morgan","1750","Morgan",8422,33,0,0
"G2101770","1880","Kentucky","210","Muhlenberg","1770","Muhlenberg",13020,2078,0,0
"G2101790","1880","Kentucky","210","Nelson","1790","Nelson",11893,4716,0,0
"G2101810","1880","Kentucky","210","Nicholas","1810","Nicholas",10119,1750,0,0
"G2101830","1880","Kentucky","210","Ohio","1830","Ohio",18205,1464,0,0
"G2101850","1880","Kentucky","210","Oldham","1850","Oldham",5456,2211,0,0
"G2101870","1880","Kentucky","210","Owen","1870","Owen",15898,1503,0,0
"G2101890","1880","Kentucky","210","Owsley","1890","Owsley",4853,89,0,0
"G2101910","1880","Kentucky","210","Pendleton","1910","Pendleton",15922,780,0,0
"G2101930","1880","Kentucky","210","Perry","1930","Perry",5468,139,0,0
"G2101950","1880","Kentucky","210","Pike","1950","Pike",12826,174,0,1
"G2101970","1880","Kentucky","210","Powell","1970","Powell",3352,287,0,0
"G2101990","1880","Kentucky","210","Pulaski","1990","Pulaski",20122,1196,0,0
"G2102010","1880","Kentucky","210","Robertson","2010","Robertson",5531,283,0,0
"G2102030","1880","Kentucky","210","Rockcastle","2030","Rockcastle",9233,437,0,0
"G2102050","1880","Kentucky","210","Rowan","2050","Rowan",4314,106,0,0
"G2102070","1880","Kentucky","210","Russell","2070","Russell",7237,354,0,0
"G2102090","1880","Kentucky","210","Scott","2090","Scott",9963,5002,0,0
"G2102110","1880","Kentucky","210","Shelby","2110","Shelby",11258,5555,0,0
"G2102130","1880","Kentucky","210","Simpson","2130","Simpson",7844,2797,0,0
"G2102150","1880","Kentucky","210","Spencer","2150","Spencer",5414,1626,0,0
"G2102170","1880","Kentucky","210","Taylor","2170","Taylor",7360,1899,0,0
"G2102190","1880","Kentucky","210","Todd","2190","Todd",9427,6567,0,0
"G2102210","1880","Kentucky","210","Trigg","2210","Trigg",10449,4040,0,0
"G2102230","1880","Kentucky","210","Trimble","2230","Trimble",6594,577,0,0
"G2102250","1880","Kentucky","210","Union","2250","Union",14646,3163,0,0
"G2102270","1880","Kentucky","210","Warren","2270","Warren",19892,7639,0,0
"G2102290","1880","Kentucky","210","Washington","2290","Washington",11988,2430,0,1
"G2102310","1880","Kentucky","210","Wayne","2310","Wayne",11613,899,0,0
"G2102330","1880","Kentucky","210","Webster","2330","Webster",12580,1666,0,0
"G2102350","1880","Kentucky","210","Whitley","2350","Whitley",11752,237,0,11
"G2102370","1880","Kentucky","210","Wolfe","2370","Wolfe",5563,75,0,0
"G2102390","1880","Kentucky","210","Woodford","2390","Woodford",6158,5642,0,0
"G2200050","1880","Louisiana","220","Ascension","0050","Ascension",5968,10855,72,0
"G2200070","1880","Louisiana","220","Assumption","0070","Assumption",8938,8067,4,1
"G2200090","1880","Louisiana","220","Avoyelles","0090","Avoyelles",8483,8213,15,36
"G2200130","1880","Louisiana","220","Bienville","0130","Bienville",5455,4987,0,0
"G2200150","1880","Louisiana","220","Bossier","0150","Bossier",3256,12786,0,0
"G2200170","1880","Louisiana","220","Caddo","0170","Caddo",6921,19368,1,6
"G2200190","1880","Louisiana","220","Calcasieu","0190","Calcasieu",9919,2407,0,158
"G2200210","1880","Louisiana","220","Caldwell","0210","Caldwell",2870,2896,0,1
"G2200230","1880","Louisiana","220","Cameron","0230","Cameron",2087,324,0,5
"G2200250","1880","Louisiana","220","Catahoula","0250","Catahoula",5724,4527,0,26
"G2200270","1880","Louisiana","220","Claiborne","0270","Claiborne",8541,10295,0,1
"G2200290","1880","Louisiana","220","Concordia","0290","Concordia",1320,13594,0,0
"G2200310","1880","Louisiana","220","De Soto","0310","De Soto",5116,10487,0,0
"G2200330","1880","Louisiana","220","East Baton Rouge","0330","East Baton Rouge",7103,12863,0,0
"G2200350","1880","Louisiana","220","East Carroll","0350","East Carroll",1023,11090,20,1
"G2200370","1880","Louisiana","220","East Feliciana","0370","East Feliciana",4497,10635,0,0
"G2200410","1880","Louisiana","220","Franklin","0410","Franklin",2701,3793,1,0
"G2200430","1880","Louisiana","220","Grant","0430","Grant",3320,2862,0,6
"G2200450","1880","Louisiana","220","Iberia","0450","Iberia",8100,8575,0,1
"G2200470","1880","Louisiana","220","Iberville","0470","Iberville",4784,12759,1,0
"G2200490","1880","Louisiana","220","Jackson","0490","Jackson",2925,2403,0,0
"G2200510","1880","Louisiana","220","Jefferson","0510","Jefferson",4864,7290,6,6
"G2200550","1880","Louisiana","220","Lafayette","0550","Lafayette",7694,5541,0,0
"G2200570","1880","Louisiana","220","Lafourche","0570","Lafourche",11282,7806,25,0
"G2200610","1880","Louisiana","220","Lincoln","0610","Lincoln",6177,4898,0,0
"G2200630","1880","Louisiana","220","Livingston","0630","Livingston",4265,993,0,0
"G2200650","1880","Louisiana","220","Madison","0650","Madison",1261,12645,0,0
"G2200670","1880","Louisiana","220","Morehouse","0670","Morehouse",3547,10659,0,0
"G2200690","1880","Louisiana","220","Natchitoches","0690","Natchitoches",7638,12020,33,16
"G2200710","1880","Louisiana","220","Orleans","0710","Orleans",158367,57617,95,11
"G2200730","1880","Louisiana","220","Ouachita","0730","Ouachita",4502,10180,3,0
"G2200750","1880","Louisiana","220","Plaquemines","0750","Plaquemines",4254,7214,103,4
"G2200770","1880","Louisiana","220","Pointe Coupee","0770","Pointe Coupee",4785,12999,0,1
"G2200790","1880","Louisiana","220","Rapides","0790","Rapides",9512,13942,5,104
"G2200810","1880","Louisiana","220","Red River","0810","Red River",2507,6066,0,0
"G2200830","1880","Louisiana","220","Richland","0830","Richland",3161,5279,0,0
"G2200850","1880","Louisiana","220","Sabine","0850","Sabine",5486,1847,0,11
"G2200870","1880","Louisiana","220","St Bernard","0870","St Bernard",2104,2288,13,0
"G2200890","1880","Louisiana","220","St Charles","0890","St Charles",1401,5746,14,0
"G2200910","1880","Louisiana","220","St Helena","0910","St Helena",3328,4176,0,0
"G2200930","1880","Louisiana","220","St James","0930","St James",4850,9862,2,0
"G2200950","1880","Louisiana","220","St John The Baptist","0950","St John The Baptist",3855,5792,39,0
"G2200970","1880","Louisiana","220","St Landry","0970","St Landry",20473,19399,0,132
"G2200990","1880","Louisiana","220","St Martin","0990","St Martin",5783,6876,0,4
"G2201010","1880","Louisiana","220","St Mary","1010","St Mary",6717,13115,10,49
"G2201030","1880","Louisiana","220","St Tammany","1030","St Tammany",4258,2595,0,34
"G2201050","1880","Louisiana","220","Tangipahoa","1050","Tangipahoa",5608,4014,1,15
"G2201070","1880","Louisiana","220","Tensas","1070","Tensas",1571,16237,6,1
"G2201090","1880","Louisiana","220","Terrebonne","1090","Terrebonne",8613,9111,20,213
"G2201110","1880","Louisiana","220","Union","1110","Union",8014,5512,0,0
"G2201130","1880","Louisiana","220","Vermillion","1130","Vermillion",6771,1957,0,0
"G2201150","1880","Louisiana","220","Vernon","1150","Vernon",4783,377,0,0
"G2201170","1880","Louisiana","220","Washington","1170","Washington",3475,1712,0,3
"G2201190","1880","Louisiana","220","Webster","1190","Webster",4322,5683,0,0
"G2201210","1880","Louisiana","220","West Baton Rouge","1210","West Baton Rouge",2252,5415,0,0
"G2201230","1880","Louisiana","220","West Carroll","1230","West Carroll",1339,1437,0,0
"G2201250","1880","Louisiana","220","West Feliciana","1250","West Feliciana",2287,10522,0,0
"G2201270","1880","Louisiana","220","Winn","1270","Winn",4797,1047,0,2
"G2300010","1880","Maine","230","Androscoggin","0010","Androscoggin",44967,75,0,0
"G2300030","1880","Maine","230","Aroostook","0030","Aroostook",41649,40,0,11
"G2300050","1880","Maine","230","Cumberland","0050","Cumberland",85823,518,8,10
"G2300070","1880","Maine","230","Franklin","0070","Franklin",18171,9,0,0
"G2300090","1880","Maine","230","Hancock","0090","Hancock",38093,36,0,0
"G2300110","1880","Maine","230","Kennebec","0110","Kennebec",52929,129,0,0
"G2300130","1880","Maine","230","Knox","0130","Knox",32745,117,0,1
"G2300150","1880","Maine","230","Lincoln","0150","Lincoln",24775,40,0,6
"G2300170","1880","Maine","230","Oxford","0170","Oxford",32612,15,0,0
"G2300190","1880","Maine","230","Penobscot","0190","Penobscot",69971,109,0,396
"G2300210","1880","Maine","230","Piscataquis","0210","Piscataquis",14818,7,0,47
"G2300230","1880","Maine","230","Sagadahoc","0230","Sagadahoc",19132,140,0,0
"G2300250","1880","Maine","230","Somerset","0250","Somerset",32318,7,0,8
"G2300270","1880","Maine","230","Waldo","0270","Waldo",32439,24,0,0
"G2300290","1880","Maine","230","Washington","0290","Washington",44207,131,0,146
"G2300310","1880","Maine","230","York","0310","York",62203,54,0,0
"G2400010","1880","Maryland","240","Allegany","0010","Allegany",36463,1549,0,0
"G2400030","1880","Maryland","240","Anne Arundel","0030","Anne Arundel",14649,13877,0,0
"G2400050","1880","Maryland","240","Baltimore","0050","Baltimore",72766,10565,0,5
"G2400090","1880","Maryland","240","Calvert","0090","Calvert",4842,5696,0,0
"G2400110","1880","Maryland","240","Caroline","0110","Caroline",9600,4166,0,0
"G2400130","1880","Maryland","240","Carroll","0130","Carroll",28706,2286,0,0
"G2400150","1880","Maryland","240","Cecil","0150","Cecil",22644,4464,0,0
"G2400170","1880","Maryland","240","Charles","0170","Charles",7700,10848,0,0
"G2400190","1880","Maryland","240","Dorchester","0190","Dorchester",14634,8476,0,0
"G2400210","1880","Maryland","240","Frederick","0210","Frederick",42962,7520,0,0
"G2400230","1880","Maryland","240","Garrett","0230","Garrett",12063,112,0,0
"G2400250","1880","Maryland","240","Harford","0250","Harford",21385,6657,0,0
"G2400270","1880","Maryland","240","Howard","0270","Howard",11741,4399,0,0
"G2400290","1880","Maryland","240","Kent","0290","Kent",10400,7205,0,0
"G2400310","1880","Maryland","240","Montgomery","0310","Montgomery",15608,9150,0,1
"G2400330","1880","Maryland","240","Prince Georges","0330","Prince Georges",13965,12486,0,0
"G2400350","1880","Maryland","240","Queen Anne's","0350","Queen Anne's",12067,7189,1,0
"G2400370","1880","Maryland","240","St Mary's","0370","St Mary's",8244,8690,0,0
"G2400390","1880","Maryland","240","Somerset","0390","Somerset",12974,8694,0,0
"G2400410","1880","Maryland","240","Talbot","0410","Talbot",11736,7329,0,0
"G2400430","1880","Maryland","240","Washington","0430","Washington",35495,3066,0,0
"G2400450","1880","Maryland","240","Wicomico","0450","Wicomico",12943,5073,0,0
"G2400470","1880","Maryland","240","Worcester","0470","Worcester",12522,7017,0,0
"G2405100","1880","Maryland","240","Baltimore City","5100","Baltimore City",278584,53716,4,9
"G2500010","1880","Massachusetts","250","Barnstable","0010","Barnstable",31377,420,0,100
"G2500030","1880","Massachusetts","250","Berkshire","0030","Berkshire",67696,1315,21,0
"G2500050","1880","Massachusetts","250","Bristol","0050","Bristol",136828,2175,1,36
"G2500070","1880","Massachusetts","250","Dukes","0070","Dukes",3954,275,0,71
"G2500090","1880","Massachusetts","250","Essex","0090","Essex",243097,1410,20,8
"G2500110","1880","Massachusetts","250","Franklin","0110","Franklin",35923,73,2,3
"G2500130","1880","Massachusetts","250","Hampden","0130","Hampden",103020,1103,10,9
"G2500150","1880","Massachusetts","250","Hampshire","0150","Hampshire",46930,280,21,1
"G2500170","1880","Massachusetts","250","Middlesex","0170","Middlesex",315133,2658,26,13
"G2500190","1880","Massachusetts","250","Nantucket","0190","Nantucket",3651,76,0,0
"G2500210","1880","Massachusetts","250","Norfolk","0210","Norfolk",95918,568,0,21
"G2500230","1880","Massachusetts","250","Plymouth","0230","Plymouth",73441,534,0,43
"G2500250","1880","Massachusetts","250","Suffolk","0250","Suffolk",381362,6412,134,19
"G2500270","1880","Massachusetts","250","Worcester","0270","Worcester",225452,1398,2,45
"G2600010","1880","Michigan","260","Alcona","0010","Alcona",3079,0,0,28
"G2600050","1880","Michigan","260","Allegan","0050","Allegan",37268,427,0,120
"G2600070","1880","Michigan","260","Alpena","0070","Alpena",8763,14,0,12
"G2600090","1880","Michigan","260","Antrim","0090","Antrim",5113,5,0,119
"G2600130","1880","Michigan","260","Baraga","0130","Baraga",1268,8,0,528
"G2600150","1880","Michigan","260","Barry","0150","Barry",25240,77,0,0
"G2600170","1880","Michigan","260","Bay","0170","Bay",37599,202,1,279
"G2600190","1880","Michigan","260","Benzie","0190","Benzie",3365,64,0,4
"G2600210","1880","Michigan","260","Berrien","0210","Berrien",36090,687,0,8
"G2600230","1880","Michigan","260","Branch","0230","Branch",27876,65,0,0
"G2600250","1880","Michigan","260","Calhoun","0250","Calhoun",37888,498,0,66
"G2600270","1880","Michigan","260","Cass","0270","Cass",20129,1837,0,43
"G2600290","1880","Michigan","260","Charlevoix","0290","Charlevoix",4879,35,0,201
"G2600310","1880","Michigan","260","Cheboygan","0310","Cheboygan",6400,21,0,103
"G2600330","1880","Michigan","260","Chippewa","0330","Chippewa",4445,15,0,788
"G2600350","1880","Michigan","260","Clare","0350","Clare",4177,3,0,7
"G2600370","1880","Michigan","260","Clinton","0370","Clinton",28021,79,0,0
"G2600390","1880","Michigan","260","Crawford","0390","Crawford",1150,2,0,7
"G2600410","1880","Michigan","260","Delta","0410","Delta",6639,15,0,158
"G2600450","1880","Michigan","260","Eaton","0450","Eaton",31138,87,0,0
"G2600470","1880","Michigan","260","Emmet","0470","Emmet",5498,34,0,1107
"G2600490","1880","Michigan","260","Genesee","0490","Genesee",38907,287,0,26
"G2600510","1880","Michigan","260","Gladwin","0510","Gladwin",1126,1,0,0
"G2600550","1880","Michigan","260","Grand Traverse","0550","Grand Traverse",8404,17,0,1
"G2600570","1880","Michigan","260","Gratiot","0570","Gratiot",21838,90,0,8
"G2600590","1880","Michigan","260","Hillsdale","0590","Hillsdale",32656,59,0,8
"G2600610","1880","Michigan","260","Houghton","0610","Houghton",22415,34,0,24
"G2600630","1880","Michigan","260","Huron","0630","Huron",20048,2,0,39
"G2600650","1880","Michigan","260","Ingham","0650","Ingham",33268,404,3,1
"G2600670","1880","Michigan","260","Ionia","0670","Ionia",33793,76,0,3
"G2600690","1880","Michigan","260","Iosco","0690","Iosco",6823,8,0,42
"G2600730","1880","Michigan","260","Isabella","0730","Isabella",11553,127,0,479
"G2600735","1880","Michigan","260","Isle Royale","0735","Isle Royale",55,0,0,0
"G2600750","1880","Michigan","260","Jackson","0750","Jackson",41514,511,3,3
"G2600770","1880","Michigan","260","Kalamazoo","0770","Kalamazoo",33629,708,2,3
"G2600790","1880","Michigan","260","Kalkaska","0790","Kalkaska",2937,0,0,0
"G2600810","1880","Michigan","260","Kent","0810","Kent",72737,513,2,1
"G2600830","1880","Michigan","260","Keweenaw","0830","Keweenaw",4266,4,0,0
"G2600850","1880","Michigan","260","Lake","0850","Lake",3195,1,0,37
"G2600870","1880","Michigan","260","Lapeer","0870","Lapeer",29959,127,0,52
"G2600890","1880","Michigan","260","Leelanau","0890","Leelanau",5632,16,0,605
"G2600910","1880","Michigan","260","Lenawee","0910","Lenawee",47963,378,1,1
"G2600930","1880","Michigan","260","Livingston","0930","Livingston",22156,94,0,1
"G2600970","1880","Michigan","260","Mackinac","0970","Mackinac",2635,13,0,254
"G2600990","1880","Michigan","260","Macomb","0990","Macomb",31549,78,0,0
"G2601010","1880","Michigan","260","Manistee","1010","Manistee",12507,16,0,9
"G2601015","1880","Michigan","260","Manitou","1015","Manitou",1185,0,0,149
"G2601030","1880","Michigan","260","Marquette","1030","Marquette",25240,67,0,87
"G2601050","1880","Michigan","260","Mason","1050","Mason",9677,26,0,362
"G2601070","1880","Michigan","260","Mecosta","1070","Mecosta",13658,273,0,42
"G2601090","1880","Michigan","260","Menominee","1090","Menominee",11865,1,0,121
"G2601110","1880","Michigan","260","Midland","1110","Midland",6863,22,0,8
"G2601130","1880","Michigan","260","Missaukee","1130","Missaukee",1553,0,0,0
"G2601150","1880","Michigan","260","Monroe","1150","Monroe",33512,112,0,0
"G2601170","1880","Michigan","260","Montcalm","1170","Montcalm",33038,110,0,0
"G2601210","1880","Michigan","260","Muskegon","1210","Muskegon",26489,85,1,11
"G2601230","1880","Michigan","260","Newaygo","1230","Newaygo",14541,18,0,129
"G2601250","1880","Michigan","260","Oakland","1250","Oakland",41136,400,0,1
"G2601270","1880","Michigan","260","Oceana","1270","Oceana",11307,45,0,347
"G2601290","1880","Michigan","260","Ogemaw","1290","Ogemaw",1914,0,0,0
"G2601310","1880","Michigan","260","Ontonagon","1310","Ontonagon",2478,13,0,74
"G2601330","1880","Michigan","260","Osceola","1330","Osceola",10734,20,0,23
"G2601350","1880","Michigan","260","Oscoda","1350","Oscoda",459,6,0,2
"G2601370","1880","Michigan","260","Otsego","1370","Otsego",1974,0,0,0
"G2601390","1880","Michigan","260","Ottawa","1390","Ottawa",32952,88,1,85
"G2601410","1880","Michigan","260","Presque Isle","1410","Presque Isle",3106,2,0,5
"G2601430","1880","Michigan","260","Roscommon","1430","Roscommon",1456,0,0,3
"G2601450","1880","Michigan","260","Saginaw","1450","Saginaw",58493,316,2,284
"G2601470","1880","Michigan","260","St Clair","1470","St Clair",46140,52,0,5
